"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1982 Spring","Stratum_1"," [counts*km2/km2]",3401546.34967546,781313.283110655,0.247458190132163
"1","1982 Fall","Stratum_1"," [counts*km2/km2]",2062228.40434432,558644.184418191,0.29149056136229
"1","1983 Spring","Stratum_1"," [counts*km2/km2]",2399576.39403338,524321.385543454,0.236929236484575
"1","1983 Fall","Stratum_1"," [counts*km2/km2]",1916409.37947858,585060.955540377,0.335343375879317
"1","1984 Spring","Stratum_1"," [counts*km2/km2]",1371395.87708582,305317.801513784,0.246222268564163
"1","1984 Fall","Stratum_1"," [counts*km2/km2]",2986992.98028707,820062.580849111,0.301649165580453
"1","1985 Spring","Stratum_1"," [counts*km2/km2]",1592967.3005021,421061.125391788,0.296445017251016
"1","1985 Fall","Stratum_1"," [counts*km2/km2]",2520221.59913176,648667.118164421,0.284712185179447
"1","1986 Spring","Stratum_1"," [counts*km2/km2]",4177466.99783704,721638.091344848,0.188436163124287
"1","1986 Fall","Stratum_1"," [counts*km2/km2]",4839577.68247947,1148202.40563706,0.263537333198586
"1","1987 Spring","Stratum_1"," [counts*km2/km2]",1064171.24580307,233561.664939039,0.241014491769205
"1","1987 Fall","Stratum_1"," [counts*km2/km2]",6413671.1994707,1357706.74378196,0.231406537602554
"1","1988 Spring","Stratum_1"," [counts*km2/km2]",5165390.3131182,1225087.01744884,0.264922682182368
"1","1988 Fall","Stratum_1"," [counts*km2/km2]",4464251.48895851,1024116.61969092,0.256186362410252
"1","1989 Spring","Stratum_1"," [counts*km2/km2]",3442189.69099233,583739.113023343,0.183963226521715
"1","1989 Fall","Stratum_1"," [counts*km2/km2]",2764305.97287482,605044.870227847,0.234983058220958
"1","1990 Spring","Stratum_1"," [counts*km2/km2]",1683319.42530055,342144.137886498,0.218289299015906
"1","1990 Fall","Stratum_1"," [counts*km2/km2]",2753520.94275205,499140.940431451,0.194164373198904
"1","1991 Spring","Stratum_1"," [counts*km2/km2]",3507382.64280031,635862.58949141,0.194483012179428
"1","1991 Fall","Stratum_1"," [counts*km2/km2]",2073533.94515153,428627.489184979,0.221186944555403
"1","1992 Spring","Stratum_1"," [counts*km2/km2]",1122867.63039565,273843.780309595,0.269497927740706
"1","1992 Fall","Stratum_1"," [counts*km2/km2]",3714669.24038044,900634.885326489,0.267764126657618
"1","1993 Spring","Stratum_1"," [counts*km2/km2]",2198291.43184082,466623.848103391,0.234131031497022
"1","1993 Fall","Stratum_1"," [counts*km2/km2]",2889038.81961022,869373.117364665,0.33733195376836
"1","1994 Spring","Stratum_1"," [counts*km2/km2]",1250104.22531152,290747.485000023,0.256858677949989
"1","1994 Fall","Stratum_1"," [counts*km2/km2]",2408121.79622906,522311.166938232,0.237878605948705
"1","1995 Spring","Stratum_1"," [counts*km2/km2]",1474330.28046477,306457.369570426,0.226258084786862
"1","1995 Fall","Stratum_1"," [counts*km2/km2]",882069.875242221,234422.640527804,0.291333286491154
"1","1996 Spring","Stratum_1"," [counts*km2/km2]",1312632.2901156,362890.193953859,0.314890206317287
"1","1996 Fall","Stratum_1"," [counts*km2/km2]",1362282.62481181,373487.688768234,0.303831641332657
"1","1997 Spring","Stratum_1"," [counts*km2/km2]",2370522.35293345,453321.009292063,0.206876045350271
"1","1997 Fall","Stratum_1"," [counts*km2/km2]",1404951.51865239,406271.587312433,0.321468012981699
"1","1998 Spring","Stratum_1"," [counts*km2/km2]",2407213.52324726,626864.891409813,0.288248985709672
"1","1998 Fall","Stratum_1"," [counts*km2/km2]",1963200.66359887,535886.970747753,0.299625343573022
"1","1999 Spring","Stratum_1"," [counts*km2/km2]",2325547.49326207,488448.507025796,0.226987000751969
"1","1999 Fall","Stratum_1"," [counts*km2/km2]",1071259.18015974,253682.141920816,0.255877962755045
"1","2000 Spring","Stratum_1"," [counts*km2/km2]",1812266.72478892,381769.467982137,0.227949271802629
"1","2000 Fall","Stratum_1"," [counts*km2/km2]",921143.1967533,203729.127661477,0.238219222044097
"1","2001 Spring","Stratum_1"," [counts*km2/km2]",1230827.72064929,274871.053278786,0.245042961080529
"1","2001 Fall","Stratum_1"," [counts*km2/km2]",1437055.36598997,293576.287987031,0.21799410250696
"1","2002 Spring","Stratum_1"," [counts*km2/km2]",1587755.04996212,292110.122689869,0.196462232121445
"1","2002 Fall","Stratum_1"," [counts*km2/km2]",999613.343212208,312673.518135826,0.346602394005225
"1","2003 Spring","Stratum_1"," [counts*km2/km2]",8089590.40623153,2149828.50221358,0.287502071990226
"1","2003 Fall","Stratum_1"," [counts*km2/km2]",2465794.05948999,321009.714893661,0.138040082395361
"1","2004 Spring","Stratum_1"," [counts*km2/km2]",3758801.03981674,549628.318401958,0.157116693513302
"1","2004 Fall","Stratum_1"," [counts*km2/km2]",2802662.53375802,375391.97837969,0.141740878308769
"1","2005 Spring","Stratum_1"," [counts*km2/km2]",3988701.15621926,745664.328523999,0.201467302426136
"1","2005 Fall","Stratum_1"," [counts*km2/km2]",1754279.64975528,252999.697691991,0.152035131647083
"1","2006 Spring","Stratum_1"," [counts*km2/km2]",2990755.75079922,489332.950649505,0.172230233261916
"1","2006 Fall","Stratum_1"," [counts*km2/km2]",2387879.74893449,340333.16609153,0.150565750587482
"1","2007 Spring","Stratum_1"," [counts*km2/km2]",1918245.84294084,311342.934523861,0.171800448593394
"1","2007 Fall","Stratum_1"," [counts*km2/km2]",1031759.13907946,259398.102303636,0.272047270481763
"1","2008 Spring","Stratum_1"," [counts*km2/km2]",3398515.78422685,654613.526690228,0.203368748077302
"1","2008 Fall","Stratum_1"," [counts*km2/km2]",1773508.87113649,381346.040505244,0.227334679003235
"1","2009 Spring","Stratum_1"," [counts*km2/km2]",5378924.00951805,876416.799223645,0.174676858815269
"1","2009 Fall","Stratum_1"," [counts*km2/km2]",4055860.8974413,952129.548317883,0.25564838376708
"1","2010 Spring","Stratum_1"," [counts*km2/km2]",4124122.57636626,769326.090132415,0.204934859621118
"1","2010 Fall","Stratum_1"," [counts*km2/km2]",1600816.74996255,366277.730497608,0.243872224995805
"1","2011 Spring","Stratum_1"," [counts*km2/km2]",2881373.32594362,446322.922474597,0.166788797272605
"1","2011 Fall","Stratum_1"," [counts*km2/km2]",2919008.78706654,666894.708391249,0.240659972057423
"1","2012 Spring","Stratum_1"," [counts*km2/km2]",1366260.22734857,241158.768262022,0.189102878949468
"1","2012 Fall","Stratum_1"," [counts*km2/km2]",621810.705097247,183230.015885921,0.32354391444638
"1","2013 Spring","Stratum_1"," [counts*km2/km2]",1397914.27648423,234730.446389247,0.180973873454201
"1","2013 Fall","Stratum_1"," [counts*km2/km2]",710283.548638387,182285.561489168,0.282234937750811
"1","2014 Spring","Stratum_1"," [counts*km2/km2]",3261943.65788306,498949.384010049,0.164048346519449
"1","2014 Fall","Stratum_1"," [counts*km2/km2]",809952.819717032,224866.692891717,0.303412380813732
"1","2015 Spring","Stratum_1"," [counts*km2/km2]",2274116.44899157,337056.787612949,0.160119874880245
"1","2015 Fall","Stratum_1"," [counts*km2/km2]",1585061.90100231,359049.422367591,0.242528645219776
"1","2016 Spring","Stratum_1"," [counts*km2/km2]",1958254.38673507,288060.510109067,0.157000654425732
"1","2016 Fall","Stratum_1"," [counts*km2/km2]",399955.831706712,103735.337778476,0.285244883215953
"1","2017 Spring","Stratum_1"," [counts*km2/km2]",2677494.18675828,438987.290814584,0.175365647262244
"1","2017 Fall","Stratum_1"," [counts*km2/km2]",720927.328083651,176649.619623503,0.268868527916658
"1","2018 Spring","Stratum_1"," [counts*km2/km2]",4635624.63371478,942994.676997041,0.223314679183345
"1","2018 Fall","Stratum_1"," [counts*km2/km2]",1053806.67232674,262998.116717814,0.271106242854579
"1","2019 Spring","Stratum_1"," [counts*km2/km2]",4993970.98963295,862237.738884912,0.181142552144799
"1","2019 Fall","Stratum_1"," [counts*km2/km2]",545598.64400863,151481.129122933,0.300785279735431
"1","2020 Spring","Stratum_1"," [counts*km2/km2]",6441824.27457543,2299534.35461612,0.404991315894764
"1","2020 Fall","Stratum_1"," [counts*km2/km2]",341564.624010567,153180.8282627,0.534928027790431
"1","2021 Spring","Stratum_1"," [counts*km2/km2]",6014844.84269879,1071628.24419867,0.188653959931108
"1","2021 Fall","Stratum_1"," [counts*km2/km2]",858807.418019435,312237.892780273,0.408219512176823
"1","1982 Spring","Stratum_2"," [counts*km2/km2]",1302981.72912085,329904.134760105,0.265624310859908
"1","1982 Fall","Stratum_2"," [counts*km2/km2]",893588.682213014,259230.462910749,0.307445735424972
"1","1983 Spring","Stratum_2"," [counts*km2/km2]",1020157.89133246,281089.054808276,0.294340778408448
"1","1983 Fall","Stratum_2"," [counts*km2/km2]",1027366.54190026,350069.199201965,0.356097928090233
"1","1984 Spring","Stratum_2"," [counts*km2/km2]",528382.619403994,140065.247651089,0.28499997390731
"1","1984 Fall","Stratum_2"," [counts*km2/km2]",1058980.23149396,345826.116667677,0.347778554334158
"1","1985 Spring","Stratum_2"," [counts*km2/km2]",616783.311095149,208682.051121467,0.366195153556997
"1","1985 Fall","Stratum_2"," [counts*km2/km2]",947262.364951531,250545.682798518,0.285122947581666
"1","1986 Spring","Stratum_2"," [counts*km2/km2]",1538698.96151242,409270.795749626,0.289310916715002
"1","1986 Fall","Stratum_2"," [counts*km2/km2]",1353257.51946252,363537.434788898,0.293108987584472
"1","1987 Spring","Stratum_2"," [counts*km2/km2]",498710.826696741,115149.600780291,0.243507885900173
"1","1987 Fall","Stratum_2"," [counts*km2/km2]",3351075.43790007,713579.514007357,0.223420465944718
"1","1988 Spring","Stratum_2"," [counts*km2/km2]",1502358.14403976,333009.54387117,0.235688047099422
"1","1988 Fall","Stratum_2"," [counts*km2/km2]",1596212.22326949,315346.841080403,0.210076334502702
"1","1989 Spring","Stratum_2"," [counts*km2/km2]",1404717.56742243,298856.693414985,0.225163493003845
"1","1989 Fall","Stratum_2"," [counts*km2/km2]",1307894.86320381,385603.306709474,0.312049549765417
"1","1990 Spring","Stratum_2"," [counts*km2/km2]",745648.067481932,187833.135338058,0.263798265985443
"1","1990 Fall","Stratum_2"," [counts*km2/km2]",820304.56598845,207967.181341021,0.272907391569969
"1","1991 Spring","Stratum_2"," [counts*km2/km2]",765513.339214908,180424.443984667,0.255274861777131
"1","1991 Fall","Stratum_2"," [counts*km2/km2]",869936.882480174,272294.805614853,0.334269976034882
"1","1992 Spring","Stratum_2"," [counts*km2/km2]",481522.572702399,135056.896509078,0.302104146816107
"1","1992 Fall","Stratum_2"," [counts*km2/km2]",1872510.09322912,486790.408797287,0.278365896634032
"1","1993 Spring","Stratum_2"," [counts*km2/km2]",1243561.93502646,287207.840664689,0.248053869663007
"1","1993 Fall","Stratum_2"," [counts*km2/km2]",1384905.35823373,442867.073838304,0.338608467791346
"1","1994 Spring","Stratum_2"," [counts*km2/km2]",529224.83379053,131860.582902428,0.265585094108306
"1","1994 Fall","Stratum_2"," [counts*km2/km2]",1265167.68995323,298089.509337701,0.251321041523131
"1","1995 Spring","Stratum_2"," [counts*km2/km2]",508002.576815087,133419.425439394,0.282615173343557
"1","1995 Fall","Stratum_2"," [counts*km2/km2]",396702.546142309,132987.630039358,0.358292314426158
"1","1996 Spring","Stratum_2"," [counts*km2/km2]",488740.737760921,149166.045575717,0.330793867084009
"1","1996 Fall","Stratum_2"," [counts*km2/km2]",572576.960146657,174879.03171098,0.331574469811244
"1","1997 Spring","Stratum_2"," [counts*km2/km2]",1277522.36351109,280028.145239887,0.229757653411637
"1","1997 Fall","Stratum_2"," [counts*km2/km2]",730632.221404418,221803.520933558,0.322225874427089
"1","1998 Spring","Stratum_2"," [counts*km2/km2]",1292052.31567991,359964.381418896,0.298481726302928
"1","1998 Fall","Stratum_2"," [counts*km2/km2]",1258167.31375362,364469.590992226,0.304405081554713
"1","1999 Spring","Stratum_2"," [counts*km2/km2]",1655016.36823233,390301.556511155,0.249358090196871
"1","1999 Fall","Stratum_2"," [counts*km2/km2]",718323.202956849,158256.047992966,0.228900943747971
"1","2000 Spring","Stratum_2"," [counts*km2/km2]",1193272.87446014,275584.578699495,0.24252736740419
"1","2000 Fall","Stratum_2"," [counts*km2/km2]",402007.42992493,117243.36885974,0.3093872025
"1","2001 Spring","Stratum_2"," [counts*km2/km2]",702580.059348076,180006.015664775,0.272139604294141
"1","2001 Fall","Stratum_2"," [counts*km2/km2]",771849.263202775,197610.812005805,0.271327019608842
"1","2002 Spring","Stratum_2"," [counts*km2/km2]",926856.082796708,194285.491687231,0.218498645951567
"1","2002 Fall","Stratum_2"," [counts*km2/km2]",632752.799191633,216738.239177825,0.367135755217663
"1","2003 Spring","Stratum_2"," [counts*km2/km2]",4239847.04550977,1168958.35222409,0.290104404468952
"1","2003 Fall","Stratum_2"," [counts*km2/km2]",1230330.65539468,184810.654131361,0.157204873426044
"1","2004 Spring","Stratum_2"," [counts*km2/km2]",1535435.45207812,304604.144600216,0.20782463784708
"1","2004 Fall","Stratum_2"," [counts*km2/km2]",1520011.424315,214623.219792192,0.146086898739191
"1","2005 Spring","Stratum_2"," [counts*km2/km2]",1777855.86167921,385840.599369355,0.22885219620457
"1","2005 Fall","Stratum_2"," [counts*km2/km2]",1279750.48956928,194903.327048416,0.156980234491617
"1","2006 Spring","Stratum_2"," [counts*km2/km2]",2290143.43141335,401384.1976671,0.180486157635103
"1","2006 Fall","Stratum_2"," [counts*km2/km2]",1693376.56133889,252281.349545657,0.154645165402704
"1","2007 Spring","Stratum_2"," [counts*km2/km2]",1324098.82886291,238433.345199618,0.186115117926769
"1","2007 Fall","Stratum_2"," [counts*km2/km2]",619261.092307973,178519.453834026,0.30590328823987
"1","2008 Spring","Stratum_2"," [counts*km2/km2]",2482204.63510745,528286.311935548,0.22095971357107
"1","2008 Fall","Stratum_2"," [counts*km2/km2]",1401941.3159983,326793.780800351,0.2421424885955
"1","2009 Spring","Stratum_2"," [counts*km2/km2]",2971002.705353,596189.946541095,0.210881348309715
"1","2009 Fall","Stratum_2"," [counts*km2/km2]",2988310.70469957,835678.58739364,0.302111825958461
"1","2010 Spring","Stratum_2"," [counts*km2/km2]",2507978.47577258,643909.633882264,0.281019085662368
"1","2010 Fall","Stratum_2"," [counts*km2/km2]",948602.911183405,293460.022062885,0.325848043608315
"1","2011 Spring","Stratum_2"," [counts*km2/km2]",1069376.22472344,215562.192578441,0.213674703838287
"1","2011 Fall","Stratum_2"," [counts*km2/km2]",1970916.41323337,583896.545189725,0.309545452542415
"1","2012 Spring","Stratum_2"," [counts*km2/km2]",810366.71415112,167194.630590134,0.217496904414212
"1","2012 Fall","Stratum_2"," [counts*km2/km2]",377173.629267181,127062.821619646,0.363068708508268
"1","2013 Spring","Stratum_2"," [counts*km2/km2]",635631.104918783,131907.077931211,0.218944472934554
"1","2013 Fall","Stratum_2"," [counts*km2/km2]",284173.425445777,94384.6172513009,0.363272314422388
"1","2014 Spring","Stratum_2"," [counts*km2/km2]",1634706.22139345,324188.017417932,0.209681962273176
"1","2014 Fall","Stratum_2"," [counts*km2/km2]",400121.075642467,141035.45552149,0.381896247298022
"1","2015 Spring","Stratum_2"," [counts*km2/km2]",1004659.74547987,195526.461420162,0.206149044772301
"1","2015 Fall","Stratum_2"," [counts*km2/km2]",915965.162782665,257538.992177163,0.297112550233155
"1","2016 Spring","Stratum_2"," [counts*km2/km2]",724057.988347204,141640.71399511,0.206402448790986
"1","2016 Fall","Stratum_2"," [counts*km2/km2]",252688.382852915,70898.1961524105,0.298833105660861
"1","2017 Spring","Stratum_2"," [counts*km2/km2]",1596075.5003132,332750.63087595,0.218867421407761
"1","2017 Fall","Stratum_2"," [counts*km2/km2]",338646.507227379,103197.297799105,0.327406372980762
"1","2018 Spring","Stratum_2"," [counts*km2/km2]",3000476.55217149,842913.91991953,0.308719813107436
"1","2018 Fall","Stratum_2"," [counts*km2/km2]",584558.376180631,199346.172083063,0.367499018181652
"1","2019 Spring","Stratum_2"," [counts*km2/km2]",3582219.69603363,781273.184680567,0.226529273853665
"1","2019 Fall","Stratum_2"," [counts*km2/km2]",262510.127540523,86435.3912212112,0.353935082713734
"1","2020 Spring","Stratum_2"," [counts*km2/km2]",4678248.10242617,1959856.6817343,0.467874636436938
"1","2020 Fall","Stratum_2"," [counts*km2/km2]",195955.721494694,83710.5101547371,0.477832940257027
"1","2021 Spring","Stratum_2"," [counts*km2/km2]",4343223.06688695,961188.757475443,0.231933063062946
"1","2021 Fall","Stratum_2"," [counts*km2/km2]",504185.633081055,216962.718620133,0.48275021957448
"1","1982 Spring","Stratum_3"," [counts*km2/km2]",534958.101310267,190470.784898363,0.370398859730268
"1","1982 Fall","Stratum_3"," [counts*km2/km2]",732886.964627506,284668.721321594,0.40146882739546
"1","1983 Spring","Stratum_3"," [counts*km2/km2]",639076.324990591,217474.222249673,0.358674579248054
"1","1983 Fall","Stratum_3"," [counts*km2/km2]",424700.164805381,185750.598803014,0.474976388770627
"1","1984 Spring","Stratum_3"," [counts*km2/km2]",408095.679673403,126248.699438081,0.325298366367309
"1","1984 Fall","Stratum_3"," [counts*km2/km2]",1100466.51189507,418234.419028519,0.407718391481216
"1","1985 Spring","Stratum_3"," [counts*km2/km2]",355540.173586263,135178.635230822,0.412738004754138
"1","1985 Fall","Stratum_3"," [counts*km2/km2]",769832.733272234,300037.509154161,0.412129787069795
"1","1986 Spring","Stratum_3"," [counts*km2/km2]",1386239.72035541,332026.261350334,0.252864181975865
"1","1986 Fall","Stratum_3"," [counts*km2/km2]",1692316.80173661,588373.982402692,0.371556331211132
"1","1987 Spring","Stratum_3"," [counts*km2/km2]",256623.666388353,96504.8897575696,0.405948573903292
"1","1987 Fall","Stratum_3"," [counts*km2/km2]",968365.169517858,321008.304841918,0.357099862384271
"1","1988 Spring","Stratum_3"," [counts*km2/km2]",1083765.55601701,220536.215213483,0.213552575877654
"1","1988 Fall","Stratum_3"," [counts*km2/km2]",1083699.14323603,217417.874154643,0.210931801796998
"1","1989 Spring","Stratum_3"," [counts*km2/km2]",1452948.61380148,341889.254709809,0.249923616489455
"1","1989 Fall","Stratum_3"," [counts*km2/km2]",1186724.84886023,301551.005988064,0.267099675004493
"1","1990 Spring","Stratum_3"," [counts*km2/km2]",663936.78241848,188233.765897044,0.300238220184193
"1","1990 Fall","Stratum_3"," [counts*km2/km2]",1703127.452712,353619.853312822,0.217709720166501
"1","1991 Spring","Stratum_3"," [counts*km2/km2]",2240809.68940879,493075.777142803,0.228981187114384
"1","1991 Fall","Stratum_3"," [counts*km2/km2]",939833.452045221,224313.877869353,0.247702467409974
"1","1992 Spring","Stratum_3"," [counts*km2/km2]",361396.993005654,126025.210388518,0.375639746001895
"1","1992 Fall","Stratum_3"," [counts*km2/km2]",716341.626125786,251871.243534391,0.378352635119909
"1","1993 Spring","Stratum_3"," [counts*km2/km2]",360618.058937892,130549.54802277,0.394904310604922
"1","1993 Fall","Stratum_3"," [counts*km2/km2]",444479.83484246,146882.813000001,0.354937296333402
"1","1994 Spring","Stratum_3"," [counts*km2/km2]",370099.429544788,133170.098297442,0.392498021185751
"1","1994 Fall","Stratum_3"," [counts*km2/km2]",603544.868195384,188093.644178973,0.335029438494775
"1","1995 Spring","Stratum_3"," [counts*km2/km2]",660185.120743572,179642.069707277,0.286964744759909
"1","1995 Fall","Stratum_3"," [counts*km2/km2]",318982.023040537,98248.5948034781,0.325164749806451
"1","1996 Spring","Stratum_3"," [counts*km2/km2]",317882.900234361,119620.199883358,0.407768818228602
"1","1996 Fall","Stratum_3"," [counts*km2/km2]",486237.680921565,176840.419058607,0.388158708272971
"1","1997 Spring","Stratum_3"," [counts*km2/km2]",553451.439605579,169571.551181857,0.327444977884945
"1","1997 Fall","Stratum_3"," [counts*km2/km2]",273530.966997115,90951.4406193933,0.357828321714516
"1","1998 Spring","Stratum_3"," [counts*km2/km2]",206197.617381619,86435.9565058552,0.468933394153152
"1","1998 Fall","Stratum_3"," [counts*km2/km2]",191363.049565343,77032.0231587878,0.442701430227708
"1","1999 Spring","Stratum_3"," [counts*km2/km2]",287501.160768519,109686.024607865,0.417041142607942
"1","1999 Fall","Stratum_3"," [counts*km2/km2]",83009.0560914042,34330.3810658052,0.458049311091188
"1","2000 Spring","Stratum_3"," [counts*km2/km2]",255065.559955748,102222.949608972,0.446187460700928
"1","2000 Fall","Stratum_3"," [counts*km2/km2]",134307.01152447,50850.5659781841,0.407969013579266
"1","2001 Spring","Stratum_3"," [counts*km2/km2]",137270.723423569,65364.2193237763,0.557119816427775
